id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
BOBR357,BOBR,2020.9754098360656,357,-1391662.83999,5971556.56589,1750910.61005,47,940888.5802,1777625.3009,16.038931246859,103.118549136785,151.3241,179.7424
BOBR358,BOBR,2020.9781420765028,358,-1391662.83617,5971556.56577,1750910.61474,47,940888.5764,1777625.3056,16.038931290109,103.118549102243,151.3244,179.7427
BOBR359,BOBR,2020.98087431694,359,-1391662.84243,5971556.56958,1750910.61092,47,940888.5818,1777625.3006,16.038931244124,103.118549151153,151.3283,179.7466
BOBR360,BOBR,2020.983606557377,360,-1391662.83963,5971556.57097,1750910.61156,47,940888.5787,1777625.3009,16.038931247863,103.118549122715,151.3292,179.7475
BOBR361,BOBR,2020.9863387978141,361,-1391662.83756,5971556.57108,1750910.61364,47,940888.5766,1777625.3030,16.038931266817,103.118549103628,151.3294,179.7477
BOBR362,BOBR,2020.9890710382513,362,-1391662.83878,5971556.57874,1750910.61662,47,940888.5761,1777625.3037,16.038931273402,103.118549098494,151.3376,179.7560
BOBR363,BOBR,2020.9918032786886,363,-1391662.83702,5971556.56836,1750910.60963,47,940888.5768,1777625.2999,16.038931238915,103.118549104495,151.3256,179.7439
BOBR364,BOBR,2020.9945355191257,364,-1391662.83836,5971556.56169,1750910.60955,47,940888.5796,1777625.3016,16.038931253694,103.118549130866,151.3196,179.7380
BOBR365,BOBR,2020.9972677595629,365,-1391662.83163,5971556.56236,1750910.60990,47,940888.5729,1777625.3020,16.038931258851,103.118549068200,151.3189,179.7372
BOBR366,BOBR,2021.0,366,-1391662.84297,5971556.57272,1750910.61014,47,940888.5816,1777625.2989,16.038931229397,103.118549149454,151.3311,179.7494
