id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
NKBI240,NKBI,2020.655737704918,240,-1004107.36951,6237146.43003,874718.77806,47,516034.1168,877174.8076,7.935542603300,99.145478314887,-9.0021,12.3113
NKBI241,NKBI,2020.6584699453551,241,-1004107.33787,6237146.48307,874718.73077,47,516034.0771,877174.7543,7.935542120771,99.145477955164,-8.9617,12.3517
NKBI242,NKBI,2020.6612021857923,242,-1004107.40881,6237146.55256,874718.72799,47,516034.1361,877174.7405,7.935541996075,99.145478490214,-8.8830,12.4304
NKBI243,NKBI,2020.6639344262296,243,-1004107.26620,6237146.49222,874718.70032,47,516034.0050,877174.7244,7.935541850939,99.145477300186,-8.9682,12.3451
NKBI244,NKBI,2020.6666666666667,244,-1004107.30604,6237146.44987,874718.70028,47,516034.0510,877174.7293,7.935541894923,99.145477718024,-9.0034,12.3100
NKBI245,NKBI,2020.6693989071039,245,-1004107.47155,6237146.55608,874718.77261,47,516034.1974,877174.7829,7.935542378908,99.145479046895,-8.8635,12.4499
NKBI246,NKBI,2020.672131147541,246,-1004107.42964,6237146.55846,874718.73791,47,516034.1557,877174.7491,7.935542073535,99.145478668177,-8.8726,12.4408
NKBI247,NKBI,2020.6748633879781,247,-1004107.28738,6237146.62729,874718.71421,47,516034.0044,877174.7193,7.935541804721,99.145477295121,-8.8309,12.4825
NKBI248,NKBI,2020.6775956284152,248,-1004107.34136,6237146.51523,874718.74855,47,516034.0755,877174.7674,7.935542239598,99.145477940026,-8.9272,12.3861
NKBI249,NKBI,2020.6803278688524,249,-1004107.26872,6237146.48624,874718.73779,47,516034.0084,877174.7623,7.935542193403,99.145477331347,-8.9685,12.3448
NKBI250,NKBI,2020.6830601092897,250,-1004107.41678,6237146.53759,874718.73563,47,516034.1463,877174.7500,7.935542081403,99.145478583145,-8.8953,12.4181
NKBI252,NKBI,2020.688524590164,252,-1004107.27918,6237146.56482,874718.76100,47,516034.0062,877174.7743,7.935542302322,99.145477311745,-8.8868,12.4265
NKBI253,NKBI,2020.691256830601,253,-1004107.30811,6237146.51080,874718.73186,47,516034.0434,877174.7522,7.935542102251,99.145477648735,-8.9391,12.3742
NKBI254,NKBI,2020.6939890710382,254,-1004107.39658,6237146.51715,874718.72557,47,516034.1297,877174.7432,7.935542020507,99.145478431727,-8.9199,12.3935
NKBI255,NKBI,2020.6967213114754,255,-1004107.40460,6237146.45812,874718.72000,47,516034.1470,877174.7456,7.935542041751,99.145478588618,-8.9771,12.3363
NKBI256,NKBI,2020.6994535519125,256,-1004107.42825,6237146.58577,874718.75628,47,516034.1500,877174.7636,7.935542204664,99.145478616342,-8.8435,12.4698
NKBI257,NKBI,2020.7021857923498,257,-1004107.39510,6237146.47478,874718.72647,47,516034.1349,877174.7499,7.935542081107,99.145478479526,-8.9614,12.3520
NKBI258,NKBI,2020.704918032787,258,-1004107.52738,6237146.48032,874718.77705,47,516034.2646,877174.7964,7.935542501015,99.145479656033,-8.9282,12.3852
NKBI259,NKBI,2020.707650273224,259,-1004107.54872,6237146.34272,874718.67625,47,516034.3075,877174.7149,7.935541763661,99.145480045473,-9.0733,12.2401
NKBI260,NKBI,2020.7103825136612,260,-1004107.38884,6237146.56096,874718.73993,47,516034.1151,877174.7516,7.935542096696,99.145478299251,-8.8763,12.4371
NKBI261,NKBI,2020.7131147540983,261,-1004107.44988,6237146.48455,874718.73513,47,516034.1874,877174.7560,7.935542135750,99.145478955992,-8.9420,12.3713
NKBI262,NKBI,2020.7158469945355,262,-1004107.45079,6237146.56114,874718.76364,47,516034.1762,877174.7737,7.935542296499,99.145478853716,-8.8631,12.4503
NKBI263,NKBI,2020.7185792349726,263,-1004107.41723,6237146.60302,874718.74432,47,516034.1364,877174.7496,7.935542078474,99.145478492838,-8.8301,12.4833
NKBI264,NKBI,2020.72131147541,264,-1004107.19897,6237146.56427,874718.73382,47,516033.9271,877174.7492,7.935542075510,99.145476594345,-8.9038,12.4096
NKBI265,NKBI,2020.724043715847,265,-1004107.43545,6237146.44576,874718.73939,47,516034.1794,877174.7658,7.935542224580,99.145478882705,-8.9816,12.3317
NKBI266,NKBI,2020.7267759562842,266,-1004107.37108,6237146.47964,874718.72252,47,516034.1104,877174.7459,7.935542044499,99.145478257412,-8.9610,12.3524
NKBI267,NKBI,2020.7295081967213,267,-1004107.43034,6237146.48349,874718.73310,47,516034.1683,877174.7545,7.935542122754,99.145478782569,-8.9464,12.3669
NKBI268,NKBI,2020.7322404371585,268,-1004107.40051,6237146.69580,874718.80728,47,516034.1051,877174.7997,7.935542531299,99.145478209343,-8.7333,12.5801
NKBI269,NKBI,2020.7349726775956,269,-1004107.40875,6237146.50563,874718.73283,47,516034.1435,877174.7517,7.935542097309,99.145478557279,-8.9282,12.3852
NKBI270,NKBI,2020.7377049180327,270,-1004107.38216,6237146.59151,874718.75053,47,516034.1036,877174.7581,7.935542155253,99.145478195371,-8.8460,12.4674
NKBI271,NKBI,2020.74043715847,271,-1004107.40621,6237146.52409,874718.73798,47,516034.1381,877174.7544,7.935542121192,99.145478507936,-8.9098,12.4035
NKBI272,NKBI,2020.7431693989072,272,-1004107.41074,6237146.49072,874718.72303,47,516034.1478,877174.7440,7.935542027531,99.145478596611,-8.9438,12.3695
NKBI273,NKBI,2020.7459016393443,273,-1004107.40670,6237146.51568,874718.73296,47,516034.1399,877174.7505,7.935542086515,99.145478524446,-8.9187,12.3947
NKBI274,NKBI,2020.7486338797814,274,-1004107.36061,6237146.53836,874718.72991,47,516034.0908,877174.7454,7.935542040359,99.145478079067,-8.9042,12.4092
NKBI275,NKBI,2020.7513661202186,275,-1004107.44187,6237146.52084,874718.73167,47,516034.1738,877174.7478,7.935542061579,99.145478831923,-8.9083,12.4051
NKBI276,NKBI,2020.7540983606557,276,-1004107.44300,6237146.53277,874718.73821,47,516034.1730,877174.7526,7.935542105210,99.145478824813,-8.8955,12.4178
NKBI279,NKBI,2020.7622950819673,279,-1004107.38276,6237146.45770,874718.72799,47,516034.1255,877174.7540,7.935542118153,99.145478393671,-8.9798,12.3335
NKBI280,NKBI,2020.7650273224044,280,-1004107.40511,6237146.52325,874718.72881,47,516034.1371,877174.7454,7.935542040288,99.145478499297,-8.9121,12.4013
NKBI281,NKBI,2020.7677595628415,281,-1004107.38911,6237146.49929,874718.73016,47,516034.1251,877174.7504,7.935542085084,99.145478390618,-8.9379,12.3755
NKBI282,NKBI,2020.7704918032787,282,-1004107.41582,6237146.53756,874718.73037,47,516034.1454,877174.7448,7.935542034494,99.145478574533,-8.8962,12.4172
NKBI283,NKBI,2020.7732240437158,283,-1004107.39994,6237146.51967,874718.72741,47,516034.1326,877174.7446,7.935542033257,99.145478458128,-8.9166,12.3968
NKBI284,NKBI,2020.775956284153,284,-1004107.37818,6237146.52080,874718.72170,47,516034.1109,877174.7393,7.935541985048,99.145478261688,-8.9197,12.3936
NKBI285,NKBI,2020.77868852459,285,-1004107.38905,6237146.49464,874718.72549,47,516034.1258,877174.7464,7.935542049015,99.145478396724,-8.9431,12.3703
NKBI286,NKBI,2020.7814207650274,286,-1004107.39653,6237146.51796,874718.72544,47,516034.1295,877174.7430,7.935542018359,99.145478430123,-8.9191,12.3943
NKBI287,NKBI,2020.7841530054645,287,-1004107.40168,6237146.53063,874718.72461,47,516034.1325,877174.7403,7.935541994274,99.145478457910,-8.9060,12.4074
NKBI288,NKBI,2020.7868852459017,288,-1004107.37966,6237146.50052,874718.72522,47,516034.1156,877174.7455,7.935542041248,99.145478304162,-8.9388,12.3745
NKBI289,NKBI,2020.7896174863388,289,-1004107.43342,6237146.55308,874718.72337,47,516034.1603,877174.7353,7.935541949204,99.145478709816,-8.8792,12.4341
NKBI290,NKBI,2020.792349726776,290,-1004107.39006,6237146.52717,874718.72729,47,516034.1216,877174.7437,7.935542024906,99.145478358872,-8.9108,12.4025
NKBI291,NKBI,2020.795081967213,291,-1004107.38819,6237146.48711,874718.72920,47,516034.1261,877174.7511,7.935542091665,99.145478399854,-8.9500,12.3633
NKBI292,NKBI,2020.7978142076502,292,-1004107.28325,6237146.41671,874718.75130,47,516034.0338,877174.7848,7.935542397214,99.145477561721,-9.0324,12.2810
NKBI293,NKBI,2020.8005464480875,293,-1004107.38803,6237146.53305,874718.73172,47,516034.1187,877174.7473,7.935542057734,99.145478332190,-8.9048,12.4086
NKBI294,NKBI,2020.8032786885246,294,-1004107.36552,6237146.51591,874718.73229,47,516034.0992,877174.7507,7.935542088401,99.145478155337,-8.9250,12.3883
NKBI295,NKBI,2020.8060109289618,295,-1004107.44364,6237146.51378,874718.71858,47,516034.1766,877174.7357,7.935541952748,99.145478857957,-8.9167,12.3966
NKBI296,NKBI,2020.808743169399,296,-1004107.36612,6237146.50465,874718.72290,47,516034.1016,877174.7429,7.935542018070,99.145478176951,-8.9372,12.3761
NKBI297,NKBI,2020.811475409836,297,-1004107.36658,6237146.63361,874718.72321,47,516034.0816,877174.7257,7.935541861831,99.145477995219,-8.8110,12.5023
NKBI298,NKBI,2020.8142076502731,298,-1004107.40904,6237146.54360,874718.72986,47,516034.1377,877174.7436,7.935542023878,99.145478505116,-8.8914,12.4219
NKBI299,NKBI,2020.8169398907103,299,-1004107.40996,6237146.50087,874718.72964,47,516034.1454,877174.7492,7.935542074368,99.145478574961,-8.9331,12.3803
NKBI300,NKBI,2020.8196721311476,300,-1004107.40681,6237146.52790,874718.73044,47,516034.1380,877174.7464,7.935542048864,99.145478507821,-8.9071,12.4063
